tconst,primaryTitle,category,averageRating,employee,runtimeMinutes,ProductionCompanies,profit_ratio
tt0429589,The Ant Bully,editor,6.0,Jon Price,88,"Playtone, Warner Bros., Legendary Entertainment, DNA Productions",0
tt0252028,Surviving Christmas,cinematographer,6.0,Tom Priestley Jr.,91,"DreamWorks SKG, LivePlanet, Tall Trees Productions",0
tt0279493,Undercover Brother,cinematographer,6.0,Tom Priestley Jr.,86,Universal Pictures,0
tt0303714,Barbershop,cinematographer,6.0,Tom Priestley Jr.,102,Metro-Goldwyn-Mayer (MGM),5
tt0405296,A Scanner Darkly,actor,7.0,Steven Chester Prince,100,"Thousand Words, Warner Independent Pictures (WIP), Detour Filmproduction, Section Eight Productions",0
tt0465602,Shoot 'Em Up,actress,7.0,Ramona Pringle,86,"New Line Cinema, Angry Films",0
tt0273799,Max Keeble's Big Move,editor,5.0,Peck Prior,86,"Walt Disney Pictures, Karz Entertainment",0
tt0255798,The Animal,editor,5.0,Peck Prior,84,"Revolution Studios, Happy Madison Productions",2
tt0364751,Without a Paddle,editor,6.0,Peck Prior,95,"Paramount Pictures, De Line Pictures",2
tt0475944,The Covenant,production_designer,5.0,Anne Pritchard,97,"Screen Gems, Inc.",0
tt0250310,Corky Romano,director,5.0,Rob Pritts,86,"Robert Simonds Productions, Touchstone Pictures",1
tt0372884,Eating Out,producer,6.0,Danielle Probst,90,Ariztical Entertainment,-1
tt0421729,Big Momma's House 2,actress,5.0,Emily Procter,99,"Twentieth Century Fox Film Corporation, Regency Enterprises, Epsilon Motion Pictures, Firm Films, Deep River Productions, New Regency Pictures, Ed Friendly Productions, Runteldat Entertainment, Big Lou House Productions",2
tt0306047,Scary Movie 3,writer,6.0,Pat Proft,84,"Dimension Films, Brad Grey Pictures",3
tt0253754,Star Trek: Nemesis,editor,6.0,Dallas Puett,116,Paramount Pictures,0
tt0419946,The Marine,editor,5.0,Dallas Puett,92,"Twentieth Century Fox Film Corporation, Pacific Film and Television Commission, WWE Studios",0
tt0322259,2 Fast 2 Furious,editor,6.0,Dallas Puett,107,"Mikona Productions GmbH & Co. KG, Universal Pictures, Original Film, Ardustry Entertainment",2
tt0295369,Killjoy 2: Deliverance from Evil,actress,3.0,Nicole Pulliam,77,,-1
tt0427152,Dinner for Schmucks,actress,6.0,Lucy Punch,114,"Paramount Pictures, DreamWorks SKG, Spyglass Entertainment, Everyman Pictures, Reliance BIG Entertainment, Parkes/MacDonald Productions",0
tt0238380,Equilibrium,actor,7.0,Dominic Purcell,107,"Dimension Films, Blue Tulip Productions",0
tt0359013,Blade: Trinity,actor,6.0,Dominic Purcell,113,"New Line Cinema, Amen Ra Films, Shawn Danielle Productions Ltd., Imaginary Forces, Marvel Enterprises, Peter Frankfurt Productions",0
tt0401729,John Carter,actor,7.0,James Purefoy,132,Walt Disney Pictures,0
tt0323120,Loving Annabelle,cinematographer,6.0,Cynthia Pusheck,77,"Big Easy Pictures, Divine Light Pictures",-1
tt0338450,Sniper 2,actor,5.0,Tamás Puskás,91,Sandstorm Films,-1
tt0393735,The Shaggy Dog,actor,4.0,Shawn Pyfrom,98,"Walt Disney Pictures, Mandeville Films, Boxing Cat Films",0
tt0397078,Just My Luck,actress,6.0,Missi Pyle,103,"Regency Enterprises, Cheyenne Enterprises, New Regency Pictures",0
tt0305669,Bringing Down the House,actress,6.0,Missi Pyle,105,"Hyde Park Films, Touchstone Pictures",5
tt0443450,Black Dawn,actor,4.0,John Pyper-Ferguson,96,"Andrew Stevens Entertainment, Steamroller Productions, Sony Pictures Home Entertainment",-1
tt0241760,The New Guy,actor,6.0,DJ Qualls,88,"Revolution Studios, Frontier Pictures, Bedlam Pictures",-1
tt0410097,Hustle & Flow,actor,7.0,DJ Qualls,116,MTV Films,1
tt0317219,Cars,actor,7.0,Guido Quaroni,116,"Walt Disney Pictures, Pixar Animation Studios",2
tt0435665,House of the Dead 2,actor,4.0,Ed Quinn,95,Lions Gate Films,-1
tt0368891,National Treasure,composer,7.0,Trevor Rabin,131,"Walt Disney Pictures, Jerry Bruckheimer Films, Saturn Films, Junction Entertainment",2
tt0465234,National Treasure: Book of Secrets,composer,7.0,Trevor Rabin,124,"Walt Disney Pictures, Jerry Bruckheimer Films, Saturn Films, Junction Entertainment, Sparkler Entertainment, NT2 Productions",2
tt0417148,Snakes on a Plane,composer,6.0,Trevor Rabin,105,New Line Cinema,0
tt0202470,Rock Star,composer,6.0,Trevor Rabin,105,"Bel Air Entertainment, Warner Bros., Robert Lawrence Productions, Metal Productions Inc., Maysville Pictures",0
tt0478304,The Tree of Life,editor,7.0,Jay Rabinowitz,139,"Fox Searchlight Pictures, Plan B Entertainment, River Road Entertainment",0
tt0327162,The Stepford Wives,editor,5.0,Jay Rabinowitz,93,"Paramount Pictures, De Line Pictures, DreamWorks Pictures",0
tt0454848,Inside Man,actor,8.0,Bernie Rachelle,129,"Imagine Entertainment, Universal Pictures, 40 Acres & A Mule Filmworks",3
tt0388980,The Greatest Game Ever Played,actor,7.0,Tom Rack,120,Walt Disney Pictures,0
tt0166276,Monkeybone,producer,5.0,Mark Radcliffe,93,"Twentieth Century Fox Film Corporation, 1492 Pictures, Twitching Image Studio",0
tt0294870,Rent,actress,7.0,Porscha Radcliffe,135,"Columbia Pictures, 1492 Pictures, Revolution Studios",0
tt0292610,No Good Deed,director,5.0,Bob Rafelson,97,"Remstar Productions, ApolloMedia Distribution, Kismet Entertainment Group, Seven Arts Films",-1
tt0444682,The Reaping,actor,6.0,William Ragsdale,99,"Village Roadshow Pictures, Dark Castle Entertainment, Warner Bros., Eyetronics, Chime Films",0
tt0414161,Intermedio,actor,3.0,Steve Railsback,85,The Asylum,-1
tt0446013,Pathfinder,actor,5.0,Kevin Loring,99,"Twentieth Century Fox Film Corporation, Dune Entertainment, Major Studio Partners, Phoenix Pictures",0
tt0328880,Brother Bear,actor,7.0,Jason Raize,85,Walt Disney Feature Animation,-1
tt0333780,"Legally Blonde 2: Red, White & Blonde",actress,5.0,Mary Lynn Rajskub,95,"Type A Films, Marc Platt Productions, Metro-Goldwyn-Mayer (MGM)",1
tt0278723,The Skulls II,actor,5.0,Christopher Ralph,99,"Original Film, Newmarket Capital Group, Universal Home Entertainment",-1
tt0310357,Willard,writer,6.0,Gilbert Ralston,100,"New Line Cinema, Hard Eight Pictures",-1
tt0452703,Walkout,actor,7.0,Efren Ramirez,110,"HBO Films, Olmos Productions, Esparza / Katz Productions, Maya Pictures",-1
tt0374900,Napoleon Dynamite,actor,7.0,Efren Ramirez,96,"Paramount Pictures, Fox Searchlight Pictures, MTV Films, Access Films, Napoleon Pictures Limited, Carnival Films",114
tt0424993,Employee of the Month,actor,6.0,Efren Ramirez,103,LionsGate,2
tt0443450,Black Dawn,editor,4.0,Todd C. Ramsay,96,"Andrew Stevens Entertainment, Steamroller Productions, Sony Pictures Home Entertainment",-1
tt0246464,Big Trouble,writer,6.0,Robert Ramsey,85,Touchstone Pictures,0
tt0345551,Latter Days,actor,7.0,Wes Ramsey,107,TLA Releasing,0
tt0421090,Zerophilia,editor,6.0,John Randle,90,"TLA Releasing, Microangelo Entertainment",-1
tt0317219,Cars,writer,7.0,Joe Ranft,116,"Walt Disney Pictures, Pixar Animation Studios",2
tt0266543,Finding Nemo,actor,8.0,Joe Ranft,100,Pixar Animation Studios,9
tt0357470,The Battle of Shaker Heights,director,6.0,Kyle Rankin,79,"Miramax Films, LivePlanet",-1
tt0267804,The One,actor,6.0,Steve Rankin,87,"Columbia Pictures, Revolution Studios, Hard Eight Pictures, Wonder works studios entertainment group",0
tt0454848,Inside Man,actor,8.0,James Ransone,129,"Imagine Entertainment, Universal Pictures, 40 Acres & A Mule Filmworks",3
tt0382053,The Good Humor Man,actor,6.0,James Ransone,112,ShowTime,-1
tt0452702,Vacancy,casting_director,6.0,David Rapaport,85,"Screen Gems, Hal Lieberman Company",0
tt0294870,Rent,actor,7.0,Anthony Rapp,135,"Columbia Pictures, 1492 Pictures, Revolution Studios",0
tt0268978,A Beautiful Mind,actor,8.0,Anthony Rapp,135,"Imagine Entertainment, DreamWorks SKG, Universal Pictures",4
tt0443632,The Sentinel,actor,6.0,David Rasche,108,"Twentieth Century Fox Film Corporation, Dune Entertainment, Major Studio Partners, Regency Enterprises, Epsilon Motion Pictures, New Regency Pictures, Sentinel Productions, Furthur Films",0
tt0316188,Raising Victor Vargas,actor,7.0,Victor Rasuk,88,,2
tt0357470,The Battle of Shaker Heights,actor,6.0,Elden Henson,79,"Miramax Films, LivePlanet",-1
tt0409034,Marilyn Hotchkiss' Ballroom Dancing & Charm School,actor,7.0,Elden Henson,103,Shoreline Entertainment,-1
tt0329028,Dumb and Dumberer: When Harry Met Lloyd,actor,3.0,Elden Henson,85,New Line Cinema,1
tt0453467,Deja Vu,actor,7.0,Elden Henson,126,"Jerry Bruckheimer Films, Scott Free Productions, Touchstone Pictures",1
tt0326900,Good Boy,actor,5.0,Ben Immanuel,87,"Jim Henson Pictures, Metro-Goldwyn-Mayer (MGM)",-1
tt0293564,Rush Hour 3,director,6.0,Brett Ratner,91,New Line Cinema,0
tt0266915,Rush Hour 2,director,7.0,Brett Ratner,90,New Line Cinema,2
tt0285728,Dahmer,producer,6.0,Larry Rattner,101,"Peninsula Films, DEJ Productions, Two Left Shoes Films, Blockbuster Films",0
tt0230838,Sweet November,writer,7.0,Herman Raucher,119,"Bel Air Entertainment, Warner Bros.",0
tt0240462,Dr. Dolittle 2,actress,5.0,Raven-Symoné,87,"Twentieth Century Fox Film Corporation, Joseph M. Singer Entertainment, Davis Entertainment",1
tt0427309,The Great Debaters,actress,8.0,Gina Ravera,126,"The Weinstein Company, Harpo Films, Marshall Production",1
tt0315983,House of Sand and Fog,actress,8.0,Navi Rawat,126,"DreamWorks SKG, Cobalt Media Group, Bisgrove Entertainment",0
tt0385880,Monster House,editor,7.0,Fabienne Rawley,91,"Columbia Pictures, Amblin Entertainment, Sony Pictures Animation, Sony Pictures Entertainment, ImageMovers",0
tt0251114,Hart's War,writer,6.0,Billy Ray,125,"David Foster Productions, Cheyenne Enterprises, Metro-Goldwyn-Mayer (MGM), David Ladd Films",0
tt0408790,Flightplan,writer,6.0,Billy Ray,98,"Imagine Entertainment, Touchstone Pictures",3
tt0257360,About Schmidt,actress,7.0,Connie Ray,125,"New Line Cinema, Avery Pix",2
tt0427038,Carlito's Way: Rise to Power,editor,5.0,David Ray,100,Rogue Pictures,-1
tt0378194,Kill Bill: Vol. 2,casting_director,8.0,Johanna Ray,137,"Miramax Films, A Band Apart, Super Cool ManChu",4
tt0476958,Amusement,casting_director,5.0,Johanna Ray,85,"New Line Cinema, Picturehouse Entertainment, Macari/Edelstein",-1
tt0266697,Kill Bill: Vol. 1,casting_director,8.0,Johanna Ray,111,"Miramax Films, A Band Apart, Super Cool ManChu",5
tt0265298,Big Fat Liar,editor,6.0,Kimberly Ray,88,Universal Pictures,2
tt0257044,Road to Perdition,writer,8.0,Richard Piers Rayner,117,"DreamWorks SKG, The Zanuck Company, Twentieth Century Fox Film Corporation",1
tt0327036,Martin Lawrence Live: Runteldat,director,5.0,David Raynr,113,,5
tt0371257,Stay,actress,7.0,Elizabeth Reaser,99,"Regency Enterprises, Epsilon Motion Pictures, New Regency Pictures",0
tt0297884,Far from Heaven,actor,7.0,James Rebhorn,107,Clear Blue Sky Productions,1
tt0362478,The Box,actor,6.0,James Rebhorn,115,"Media Rights Capital, Lin Pictures, Warner Bros., Darko Entertainment, Radar Pictures",0
tt0309593,Final Destination 2,writer,6.0,Jeffrey Reddick,90,"New Line Cinema, Zide-Perry Productions",2
tt0385592,Chainsaw Sally,actor,4.0,Mark Redfield,83,,-1
tt0278488,How High,actor,6.0,Redman,93,"Universal Pictures, Jersey Films, Native Pictures Productions",1
tt0395495,Catch and Release,actor,6.0,Christopher Redman,124,"Columbia Pictures Corporation, Relativity Media",0
tt0327036,Martin Lawrence Live: Runteldat,casting_director,5.0,Doran Reed,113,,5
tt0365830,Tenacious D in the Pick of Destiny,actor,7.0,JR Reed,94,"New Line Cinema, Red Hour Films",0
tt0354766,Never Die Alone,casting_director,6.0,Robi Reed,88,"ContentFilm, Visionbox Pictures, White Orchid Films, Fearon Entertainment, Bloodline Films",0
tt0473024,Crossover,casting_director,2.0,Robi Reed,95,"360 Pictures, Dribble Productions, Platinum Equity",0
tt0168786,Antwone Fisher,casting_director,7.0,Robi Reed,120,"Fox Searchlight Pictures, Mundy Lane Entertainment",0
tt0269341,Two Can Play That Game,casting_director,6.0,Robi Reed,90,Screen Gems,-1
tt0418753,Inside Deep Throat,self,7.0,Harry Reems,89,,0
tt0302886,Old School,actress,7.0,Perrey Reeves,88,"DreamWorks SKG, The Montecito Picture Company",2
tt0434424,Undiscovered,actress,4.0,Perrey Reeves,97,"Lakeshore Entertainment, Intermedia Films, Cinerenta Medienbeteiligungs KG",0
tt0372237,Guess Who,actor,6.0,Phil Reeves,105,"Columbia Pictures, Regency Enterprises, 3 Arts Entertainment, Tall Trees Productions",0
tt0337563,13 Going on 30,actor,6.0,Phil Reeves,98,"Columbia Pictures, Revolution Studios, Thirteen Productions",1
tt0338188,The Missing,actor,7.0,Steve Reevis,137,"Columbia Pictures, Imagine Entertainment, Revolution Studios, Daniel Ostroff Productions",-1
tt0244970,Someone Like You,actress,6.0,Laura Regan,97,"Fox 2000 Pictures, Lynda Obst Productions",-1
tt0283632,They,actress,5.0,Laura Regan,89,"Dimension Films, Focus Features, Good Machine, Radar Pictures",-1
tt0416449,300,actor,8.0,Vincent Regan,117,"Virtual Studios, Legendary Pictures, Hollywood Gang Productions, Atmosphere Entertainment MM, Warner Bros., Nimar Studios, Cruel and Unusual Films",5
tt0145937,Naqoyqatsi,director,6.0,Godfrey Reggio,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0145937,Naqoyqatsi,writer,6.0,Godfrey Reggio,89,"Miramax Films, Qatsi Productions, IRE Productions, Santa Fe Institute for Regional Education",0
tt0435761,Toy Story 3,casting_director,8.0,Kevin Reher,103,"Walt Disney Pictures, Pixar Animation Studios",4
tt0317219,Cars,casting_director,7.0,Kevin Reher,116,"Walt Disney Pictures, Pixar Animation Studios",2
tt0468526,Old Joy,editor,7.0,Kelly Reichardt,76,"Film Science, Washington Square Films, Van Hoy/Knudsen Productions",-1
tt0468526,Old Joy,writer,7.0,Kelly Reichardt,76,"Film Science, Washington Square Films, Van Hoy/Knudsen Productions",-1
tt0331953,Club Dread,actress,6.0,Tanja Reichert,104,"Fox Searchlight Pictures, Broken Lizard Industries, Coconut Pete Productions",0
tt0245803,Bulletproof Monk,writer,6.0,Ethan Reiff,104,Metro-Goldwyn-Mayer (MGM),-1
tt0452681,The Santa Clause 3: The Escape Clause,producer,5.0,Brian Reilly,92,"Walt Disney Pictures, Boxing Cat Films, Outlaw Productions (I), Santa Frost Productions",6
tt0304669,The Santa Clause 2,producer,6.0,Brian Reilly,104,"Walt Disney Pictures, Outlaw Productions, Boxing Cat Films",1
tt0419843,In the Land of Women,actor,6.0,Rob Reinis,97,"Castle Rock Entertainment, Land Films Inc., Anonymous Content",0
tt0372884,Eating Out,casting_director,6.0,Cathy Reinking,90,Ariztical Entertainment,-1
tt0251075,Evolution,director,6.0,Ivan Reitman,101,"DreamWorks SKG, Columbia Pictures Corporation, Montecito Picture Company, The",0
tt0302886,Old School,actress,7.0,Leah Remini,88,"DreamWorks SKG, The Montecito Picture Company",2
tt0423977,Charlie Bartlett,actor,7.0,Mark Rendall,97,Metro-Goldwyn-Mayer (MGM),-1
tt0373283,Saints and Soldiers,actress,7.0,Melinda Renee,90,Excel Entertainment,-1
tt0339642,Daltry Calhoun,producer,5.0,Danielle Renfrew Behrens,100,,-1
tt0249478,Domestic Disturbance,casting_director,6.0,Gretchen Rennell,89,Paramount Pictures,0
tt0417385,12 and Holding,actor,7.0,Jeremy Renner,94,Serenade Films,0
tt0257076,S.W.A.T.,actor,6.0,Jeremy Renner,117,"Original Film, Columbia Pictures Corporation, Camelot Pictures, Chris Lee Productions, Illusion Entertainment",0
tt0285728,Dahmer,actor,6.0,Jeremy Renner,101,"Peninsula Films, DEJ Productions, Two Left Shoes Films, Blockbuster Films",0
tt0395972,North Country,actor,7.0,Jeremy Renner,126,"Warner Bros., Participant Media, Nick Wechsler Productions",0
tt0462229,Code Name: The Cleaner,actor,5.0,Callum Keith Rennie,84,New Line Cinema,0
tt0359013,Blade: Trinity,actor,6.0,Callum Keith Rennie,113,"New Line Cinema, Amen Ra Films, Shawn Danielle Productions Ltd., Imaginary Forces, Marvel Enterprises, Peter Frankfurt Productions",0
tt0387808,Idiocracy,editor,7.0,David Rennie,84,"Twentieth Century Fox Film Corporation, Ternion Pictures",0
tt0243655,Wet Hot American Summer,editor,7.0,Meg Reticker,97,Eureka Pictures,0
tt0457308,Come Early Morning,editor,6.0,Meg Reticker,97,"Firm Films, Bold Films, Holly Wiersma Productions",-1
tt0327850,The Rundown,actor,7.0,Ernie Reyes Jr.,104,"Columbia Pictures, Universal Pictures, Strike Entertainment, WWE Studios, Misher Films, IM3 Entertainment",0
tt0262396,Empire,director,6.0,Franc. Reyes,90,Universal Studios,3
tt0247425,In the Bedroom,editor,7.0,Frank Reynolds,131,"Miramax Films, GreeneStreet/SKE Films",-1
tt0245844,The Count of Monte Cristo,director,8.0,Kevin Reynolds,131,"Spyglass Entertainment, World 2000 Entertainment, Count of Monte Cristo Ltd., Touchstone Pictures",1
